nombre,dia,horario,proporcion_diaria,proporcion_total
Lavender Haze,lunes,mañana,27.67962308598351,3.7933817594834545
Are You Bored Yet? (feat. Clairo),lunes,mañana,27.67962308598351,3.7933817594834545
Snap Out Of It,lunes,mañana,27.67962308598351,3.7933817594834545
Bejeweled,lunes,mañana,27.67962308598351,3.7933817594834545
Snap Out Of It,lunes,mañana,27.67962308598351,3.7933817594834545
Bejeweled,lunes,mañana,27.67962308598351,3.7933817594834545
Locked out of Heaven,lunes,mañana,27.67962308598351,3.7933817594834545
Hymn for the Weekend,lunes,mañana,27.67962308598351,3.7933817594834545
Hymn for the Weekend,lunes,mañana,27.67962308598351,3.7933817594834545
Snap Out Of It,lunes,mañana,27.67962308598351,3.7933817594834545
Arabian Nights (2019),lunes,mañana,27.67962308598351,3.7933817594834545
Árabe,lunes,mañana,27.67962308598351,3.7933817594834545
The One That Got Away,lunes,mañana,27.67962308598351,3.7933817594834545
Arabian Nights (2019),lunes,mañana,27.67962308598351,3.7933817594834545
I Wanna Be Yours,lunes,mañana,27.67962308598351,3.7933817594834545
Running Up That Hill (A Deal With God),lunes,mañana,27.67962308598351,3.7933817594834545
PUNTO G,lunes,mañana,27.67962308598351,3.7933817594834545
Another Love - Slowed and Muffled Cover,lunes,mañana,27.67962308598351,3.7933817594834545
Suicide Yr,lunes,mañana,27.67962308598351,3.7933817594834545
Softcore,lunes,mañana,27.67962308598351,3.7933817594834545
sure thing (sped up),lunes,mañana,27.67962308598351,3.7933817594834545
Heat Waves,lunes,mañana,27.67962308598351,3.7933817594834545
Árabe,lunes,mañana,27.67962308598351,3.7933817594834545
I Wanna Be Yours,lunes,mañana,27.67962308598351,3.7933817594834545
"Sex, Drugs, Etc.",lunes,mañana,27.67962308598351,3.7933817594834545
Arabian Nights (2019),lunes,mañana,27.67962308598351,3.7933817594834545
Prince Ali,lunes,mañana,27.67962308598351,3.7933817594834545
Prince Ali,lunes,mañana,27.67962308598351,3.7933817594834545
A Whole New World,lunes,mañana,27.67962308598351,3.7933817594834545
Say It Right - Sped Up Remix,lunes,mañana,27.67962308598351,3.7933817594834545
"Soldier, Poet, King",lunes,mañana,27.67962308598351,3.7933817594834545
Ojitos Lindos,lunes,mañana,27.67962308598351,3.7933817594834545
FERNET,lunes,mañana,27.67962308598351,3.7933817594834545
Muñecas,lunes,mañana,27.67962308598351,3.7933817594834545
Por Deporte,lunes,mañana,27.67962308598351,3.7933817594834545
Por Deporte,lunes,mañana,27.67962308598351,3.7933817594834545
Rockstar,lunes,mañana,27.67962308598351,3.7933817594834545
Arabian Nights (2019),lunes,mañana,27.67962308598351,3.7933817594834545
Marisola - Remix,lunes,mañana,27.67962308598351,3.7933817594834545
Marisola - Remix,lunes,tarde,42.16725559481743,5.778853914447135
Say It Right - Sped Up Remix,lunes,tarde,42.16725559481743,5.778853914447135
Arabian Nights (2019),lunes,tarde,42.16725559481743,5.778853914447135
Prince Ali,lunes,tarde,42.16725559481743,5.778853914447135
The One That Got Away,lunes,tarde,42.16725559481743,5.778853914447135
FERNET,lunes,tarde,42.16725559481743,5.778853914447135
Por Deporte,lunes,tarde,42.16725559481743,5.778853914447135
FERNET,lunes,tarde,42.16725559481743,5.778853914447135
"Quevedo: Bzrp Music Sessions, Vol. 52",lunes,tarde,42.16725559481743,5.778853914447135
RON COLA,lunes,tarde,42.16725559481743,5.778853914447135
Muñecas,lunes,tarde,42.16725559481743,5.778853914447135
Me Vas a Extrañar - En Vivo,lunes,tarde,42.16725559481743,5.778853914447135
"Soldier, Poet, King",lunes,tarde,42.16725559481743,5.778853914447135
Lights - Sped Up Version,lunes,tarde,42.16725559481743,5.778853914447135
PUNTO G,lunes,tarde,42.16725559481743,5.778853914447135
La Bachata,lunes,tarde,42.16725559481743,5.778853914447135
PUNTO G,lunes,tarde,42.16725559481743,5.778853914447135
"Soldier, Poet, King",lunes,tarde,42.16725559481743,5.778853914447135
La Bachata,lunes,tarde,42.16725559481743,5.778853914447135
Loba,lunes,tarde,42.16725559481743,5.778853914447135
Alors on Danse Slowed,lunes,tarde,42.16725559481743,5.778853914447135
Applause,lunes,tarde,42.16725559481743,5.778853914447135
Mil Horas,lunes,tarde,42.16725559481743,5.778853914447135
Rockstar,lunes,tarde,42.16725559481743,5.778853914447135
Rockstar,lunes,tarde,42.16725559481743,5.778853914447135
BUENOS AIRES,lunes,tarde,42.16725559481743,5.778853914447135
Rockstar,lunes,tarde,42.16725559481743,5.778853914447135
Everybody Wants To Rule The World,lunes,tarde,42.16725559481743,5.778853914447135
BUENOS AIRES,lunes,tarde,42.16725559481743,5.778853914447135
I Wanna Be Yours,lunes,tarde,42.16725559481743,5.778853914447135
I Wanna Be Yours,lunes,tarde,42.16725559481743,5.778853914447135
Nos Siguen Pegando Abajo,lunes,tarde,42.16725559481743,5.778853914447135
Mujerex,lunes,tarde,42.16725559481743,5.778853914447135
Superclásico,lunes,tarde,42.16725559481743,5.778853914447135
Trátame Suavemente - Remasterizado 2007,lunes,tarde,42.16725559481743,5.778853914447135
Marisola - Remix,lunes,tarde,42.16725559481743,5.778853914447135
Summertime Sadness,lunes,tarde,42.16725559481743,5.778853914447135
Por Deporte,lunes,tarde,42.16725559481743,5.778853914447135
AUTOMÁTICO,lunes,tarde,42.16725559481743,5.778853914447135
AUTOMÁTICO,lunes,tarde,42.16725559481743,5.778853914447135
AUTOMÁTICO,lunes,tarde,42.16725559481743,5.778853914447135
AUTOMÁTICO,lunes,tarde,42.16725559481743,5.778853914447135
sure thing (sped up),lunes,tarde,42.16725559481743,5.778853914447135
Snap Out Of It,martes,noche,31.961471103327494,5.89184826472962
sure thing (sped up),martes,noche,31.961471103327494,5.89184826472962
Trátame Suavemente - Remasterizado 2007,martes,noche,31.961471103327494,5.89184826472962
Marisola - Remix,martes,noche,31.961471103327494,5.89184826472962
Lights - Sped Up Version,martes,noche,31.961471103327494,5.89184826472962
Nos Siguen Pegando Abajo,martes,noche,31.961471103327494,5.89184826472962
I Wanna Be Yours,martes,noche,31.961471103327494,5.89184826472962
La Bachata,martes,noche,31.961471103327494,5.89184826472962
Rockstar,martes,noche,31.961471103327494,5.89184826472962
Loba,martes,noche,31.961471103327494,5.89184826472962
Mujerex,martes,noche,31.961471103327494,5.89184826472962
PUNTO G,martes,noche,31.961471103327494,5.89184826472962
BUENOS AIRES,martes,noche,31.961471103327494,5.89184826472962
Summertime Sadness,martes,noche,31.961471103327494,5.89184826472962
Por Deporte,martes,noche,31.961471103327494,5.89184826472962
Por Deporte,martes,noche,31.961471103327494,5.89184826472962
Alors on Danse Slowed,martes,noche,31.961471103327494,5.89184826472962
PUNTO G,martes,noche,31.961471103327494,5.89184826472962
Mil Horas,martes,noche,31.961471103327494,5.89184826472962
Superclásico,martes,noche,31.961471103327494,5.89184826472962
Summertime Sadness,martes,noche,31.961471103327494,5.89184826472962
sure thing (sped up),martes,noche,31.961471103327494,5.89184826472962
AUTOMÁTICO,martes,noche,31.961471103327494,5.89184826472962
Marisola - Remix,martes,noche,31.961471103327494,5.89184826472962
Superclásico,martes,noche,31.961471103327494,5.89184826472962
MONTERO (Call Me By Your Name),martes,mañana,31.61120840630473,5.8272800645682
Slumber Party (feat. Princess Nokia),martes,mañana,31.61120840630473,5.8272800645682
MONTERO (Call Me By Your Name),martes,mañana,31.61120840630473,5.8272800645682
Slumber Party (feat. Princess Nokia),martes,mañana,31.61120840630473,5.8272800645682
My Ordinary Life,martes,mañana,31.61120840630473,5.8272800645682
Cool for the Summer,martes,mañana,31.61120840630473,5.8272800645682
MONTERO (Call Me By Your Name),martes,mañana,31.61120840630473,5.8272800645682
R U Mine?,martes,mañana,31.61120840630473,5.8272800645682
Rules,martes,mañana,31.61120840630473,5.8272800645682
Maneater,martes,mañana,31.61120840630473,5.8272800645682
May I,martes,mañana,31.61120840630473,5.8272800645682
HOT DEMON B!TCHES NEAR U ! ! !,martes,mañana,31.61120840630473,5.8272800645682
Slumber Party (feat. Princess Nokia),martes,mañana,31.61120840630473,5.8272800645682
Paparazzi,martes,mañana,31.61120840630473,5.8272800645682
DNA.,martes,mañana,31.61120840630473,5.8272800645682
Toxic,martes,mañana,31.61120840630473,5.8272800645682
Lost in the Fire (feat. The Weeknd),martes,mañana,31.61120840630473,5.8272800645682
Formula,martes,mañana,31.61120840630473,5.8272800645682
Animals,martes,mañana,31.61120840630473,5.8272800645682
She,martes,mañana,31.61120840630473,5.8272800645682
Can't Be Tamed,martes,mañana,31.61120840630473,5.8272800645682
Beware,martes,mañana,31.61120840630473,5.8272800645682
bad idea!,martes,mañana,31.61120840630473,5.8272800645682
Teeth,martes,mañana,31.61120840630473,5.8272800645682
Take My Breath - Single Version,martes,mañana,31.61120840630473,5.8272800645682
Womanizer,martes,mañana,31.61120840630473,5.8272800645682
all the good girls go to hell,martes,mañana,31.61120840630473,5.8272800645682
Lost in the Fire (feat. The Weeknd),martes,mañana,31.61120840630473,5.8272800645682
Maps,martes,mañana,31.61120840630473,5.8272800645682
OHMAMI,martes,mañana,31.61120840630473,5.8272800645682
OHMAMI,martes,mañana,31.61120840630473,5.8272800645682
Prince Ali,martes,mañana,31.61120840630473,5.8272800645682
Church,martes,mañana,31.61120840630473,5.8272800645682
Dirty Mind,martes,mañana,31.61120840630473,5.8272800645682
Can't Be Tamed,martes,mañana,31.61120840630473,5.8272800645682
All For Us - from the HBO Original Series Euphoria,martes,mañana,31.61120840630473,5.8272800645682
Body,martes,mañana,31.61120840630473,5.8272800645682
Swim,martes,mañana,31.61120840630473,5.8272800645682
Womanizer,martes,mañana,31.61120840630473,5.8272800645682
Still Don't Know My Name,martes,mañana,31.61120840630473,5.8272800645682
Boyfriend,martes,mañana,31.61120840630473,5.8272800645682
Boyfriend,martes,mañana,31.61120840630473,5.8272800645682
Arabian Nights (2019),martes,mañana,31.61120840630473,5.8272800645682
Loba,martes,mañana,31.61120840630473,5.8272800645682
Ojitos Lindos,martes,mañana,31.61120840630473,5.8272800645682
Say It Right - Sped Up Remix,martes,mañana,31.61120840630473,5.8272800645682
The One That Got Away,martes,mañana,31.61120840630473,5.8272800645682
Muñecas,martes,mañana,31.61120840630473,5.8272800645682
Ojitos Lindos,martes,mañana,31.61120840630473,5.8272800645682
sure thing (sped up),martes,mañana,31.61120840630473,5.8272800645682
Lights - Sped Up Version,martes,mañana,31.61120840630473,5.8272800645682
Bella y Sensual,martes,mañana,31.61120840630473,5.8272800645682
Superclásico,martes,mañana,31.61120840630473,5.8272800645682
Mujerex,martes,mañana,31.61120840630473,5.8272800645682
PUNTO G,martes,mañana,31.61120840630473,5.8272800645682
WACHA,martes,mañana,31.61120840630473,5.8272800645682
I Wanna Be Yours,martes,mañana,31.61120840630473,5.8272800645682
Marisola - Remix,martes,mañana,31.61120840630473,5.8272800645682
En La Ciudad De La Furia - Remasterizado 2007,martes,tarde,36.42732049036778,6.715092816787732
Applause,martes,tarde,36.42732049036778,6.715092816787732
Nos Siguen Pegando Abajo,martes,tarde,36.42732049036778,6.715092816787732
BUENOS AIRES,martes,tarde,36.42732049036778,6.715092816787732
Loba,martes,tarde,36.42732049036778,6.715092816787732
Snap Out Of It,martes,tarde,36.42732049036778,6.715092816787732
RON COLA,martes,tarde,36.42732049036778,6.715092816787732
Alors on Danse Slowed,martes,tarde,36.42732049036778,6.715092816787732
Prende La Camara - Remix,martes,tarde,36.42732049036778,6.715092816787732
AUTOMÁTICO,martes,tarde,36.42732049036778,6.715092816787732
La Bestia Pop,martes,tarde,36.42732049036778,6.715092816787732
"Soldier, Poet, King",martes,tarde,36.42732049036778,6.715092816787732
Por Deporte,martes,tarde,36.42732049036778,6.715092816787732
Por Deporte,martes,tarde,36.42732049036778,6.715092816787732
MERCHO,martes,tarde,36.42732049036778,6.715092816787732
Rockstar,martes,tarde,36.42732049036778,6.715092816787732
Trátame Suavemente - Remasterizado 2007,martes,tarde,36.42732049036778,6.715092816787732
Muñecas,martes,tarde,36.42732049036778,6.715092816787732
Everybody Wants To Rule The World,martes,tarde,36.42732049036778,6.715092816787732
Mil Horas,martes,tarde,36.42732049036778,6.715092816787732
La Bachata,martes,tarde,36.42732049036778,6.715092816787732
Summertime Sadness,martes,tarde,36.42732049036778,6.715092816787732
Mujerex,martes,tarde,36.42732049036778,6.715092816787732
Lights - Sped Up Version,martes,tarde,36.42732049036778,6.715092816787732
PUNTO G,martes,tarde,36.42732049036778,6.715092816787732
sure thing (sped up),martes,tarde,36.42732049036778,6.715092816787732
WACHA,martes,tarde,36.42732049036778,6.715092816787732
Bella y Sensual,martes,tarde,36.42732049036778,6.715092816787732
I Wanna Be Yours,martes,tarde,36.42732049036778,6.715092816787732
Superclásico,martes,tarde,36.42732049036778,6.715092816787732
Tomorrow Is My Turn,martes,tarde,36.42732049036778,6.715092816787732
My Kind Of Woman,martes,tarde,36.42732049036778,6.715092816787732
Don't Lay It All On Me - Piano Version,martes,tarde,36.42732049036778,6.715092816787732
Marisola - Remix,martes,tarde,36.42732049036778,6.715092816787732
Marisola - Remix,martes,tarde,36.42732049036778,6.715092816787732
"Sex, Drugs, Etc.",martes,tarde,36.42732049036778,6.715092816787732
Daddy Issues,martes,tarde,36.42732049036778,6.715092816787732
sure thing (sped up),martes,tarde,36.42732049036778,6.715092816787732
"Sex, Drugs, Etc.",martes,tarde,36.42732049036778,6.715092816787732
Ojitos Lindos,martes,tarde,36.42732049036778,6.715092816787732
Ojitos Lindos,martes,tarde,36.42732049036778,6.715092816787732
Say It Right - Sped Up Remix,martes,tarde,36.42732049036778,6.715092816787732
Mujerex,martes,tarde,36.42732049036778,6.715092816787732
FERNET,martes,tarde,36.42732049036778,6.715092816787732
Arabian Nights (2019),martes,tarde,36.42732049036778,6.715092816787732
"Soldier, Poet, King",martes,tarde,36.42732049036778,6.715092816787732
FERNET,martes,tarde,36.42732049036778,6.715092816787732
Bones,martes,tarde,36.42732049036778,6.715092816787732
Árabe,martes,tarde,36.42732049036778,6.715092816787732
Árabe,martes,tarde,36.42732049036778,6.715092816787732
La Jumpa,martes,tarde,36.42732049036778,6.715092816787732
RON COLA,martes,tarde,36.42732049036778,6.715092816787732
in My Garden...,martes,noche,31.961471103327494,5.89184826472962
Deserve Me (with Summer Walker),martes,noche,31.961471103327494,5.89184826472962
Moral Conscience,martes,noche,31.961471103327494,5.89184826472962
Worth the Wait (feat. Omar Apollo),martes,noche,31.961471103327494,5.89184826472962
Blue,martes,noche,31.961471103327494,5.89184826472962
La Jumpa,martes,noche,31.961471103327494,5.89184826472962
Joga Essa Rabeta,martes,noche,31.961471103327494,5.89184826472962
Joga Essa Rabeta,martes,noche,31.961471103327494,5.89184826472962
RON COLA,martes,noche,31.961471103327494,5.89184826472962
Muñecas,martes,noche,31.961471103327494,5.89184826472962
CAIRO,martes,noche,31.961471103327494,5.89184826472962
Te Felicito,martes,noche,31.961471103327494,5.89184826472962
GATÚBELA,martes,noche,31.961471103327494,5.89184826472962
Marisola - Remix,martes,noche,31.961471103327494,5.89184826472962
AUTOMÁTICO,martes,noche,31.961471103327494,5.89184826472962
Por Deporte,martes,noche,31.961471103327494,5.89184826472962
Éxtasis,martes,noche,31.961471103327494,5.89184826472962
Éxtasis,miércoles,noche,33.79237288135593,5.149313962873285
Deserve Me (with Summer Walker),miércoles,noche,33.79237288135593,5.149313962873285
in My Garden...,miércoles,noche,33.79237288135593,5.149313962873285
Love Between...,miércoles,noche,33.79237288135593,5.149313962873285
Como Te Quiero Yo,miércoles,noche,33.79237288135593,5.149313962873285
All Mine,miércoles,noche,33.79237288135593,5.149313962873285
Happy Now,miércoles,noche,33.79237288135593,5.149313962873285
Árabe,miércoles,mañana,21.610169491525426,3.2929782082324457
Éxtasis,miércoles,mañana,21.610169491525426,3.2929782082324457
Say It Right - Sped Up Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Árabe,miércoles,mañana,21.610169491525426,3.2929782082324457
FERNET,miércoles,mañana,21.610169491525426,3.2929782082324457
FERNET,miércoles,mañana,21.610169491525426,3.2929782082324457
"Sex, Drugs, Etc.",miércoles,mañana,21.610169491525426,3.2929782082324457
Marisola - Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Say It Right - Sped Up Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Ojitos Lindos,miércoles,mañana,21.610169491525426,3.2929782082324457
Say It Right - Sped Up Remix,miércoles,mañana,21.610169491525426,3.2929782082324457
Summertime Sadness,miércoles,mañana,21.610169491525426,3.2929782082324457
Ojitos Lindos,miércoles,mañana,21.610169491525426,3.2929782082324457
I Wish you Roses,miércoles,tarde,44.597457627118644,6.7958030669895075
I Wish you Roses,miércoles,tarde,44.597457627118644,6.7958030669895075
Say It Right - Sped Up Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Not Too Late (interlude),miércoles,tarde,44.597457627118644,6.7958030669895075
Marisola - Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Marisola - Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Por Deporte,miércoles,tarde,44.597457627118644,6.7958030669895075
FERNET,miércoles,tarde,44.597457627118644,6.7958030669895075
Árabe,miércoles,tarde,44.597457627118644,6.7958030669895075
Joga Essa Rabeta,miércoles,tarde,44.597457627118644,6.7958030669895075
Muñecas,miércoles,tarde,44.597457627118644,6.7958030669895075
CAIRO,miércoles,tarde,44.597457627118644,6.7958030669895075
Por Deporte,miércoles,tarde,44.597457627118644,6.7958030669895075
Joga Essa Rabeta,miércoles,tarde,44.597457627118644,6.7958030669895075
Éxtasis,miércoles,tarde,44.597457627118644,6.7958030669895075
RON COLA,miércoles,tarde,44.597457627118644,6.7958030669895075
Muñecas,miércoles,tarde,44.597457627118644,6.7958030669895075
Árabe,miércoles,tarde,44.597457627118644,6.7958030669895075
Mujerex,miércoles,tarde,44.597457627118644,6.7958030669895075
AUTOMÁTICO,miércoles,tarde,44.597457627118644,6.7958030669895075
Rockstar,miércoles,tarde,44.597457627118644,6.7958030669895075
I Wish you Roses,miércoles,tarde,44.597457627118644,6.7958030669895075
Endlessly,miércoles,tarde,44.597457627118644,6.7958030669895075
Not Too Late (interlude),miércoles,tarde,44.597457627118644,6.7958030669895075
To Die For,miércoles,tarde,44.597457627118644,6.7958030669895075
Lavender Haze,miércoles,tarde,44.597457627118644,6.7958030669895075
Running Up That Hill (A Deal With God),miércoles,tarde,44.597457627118644,6.7958030669895075
Heart Out,miércoles,tarde,44.597457627118644,6.7958030669895075
Unholy (feat. Kim Petras),miércoles,tarde,44.597457627118644,6.7958030669895075
i'm yours sped up,miércoles,tarde,44.597457627118644,6.7958030669895075
Snap Out Of It,miércoles,tarde,44.597457627118644,6.7958030669895075
Maroon,miércoles,tarde,44.597457627118644,6.7958030669895075
Habits (Stay High),miércoles,tarde,44.597457627118644,6.7958030669895075
Say It Right - Sped Up Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Why'd You Only Call Me When You're High?,miércoles,tarde,44.597457627118644,6.7958030669895075
Too Good At Goodbyes,miércoles,tarde,44.597457627118644,6.7958030669895075
Hurts Just Right,miércoles,tarde,44.597457627118644,6.7958030669895075
Back To Black,miércoles,tarde,44.597457627118644,6.7958030669895075
Hymn for the Weekend,miércoles,tarde,44.597457627118644,6.7958030669895075
Bones,miércoles,tarde,44.597457627118644,6.7958030669895075
Somebody That I Used To Know,miércoles,tarde,44.597457627118644,6.7958030669895075
Everybody Wants To Rule The World,miércoles,tarde,44.597457627118644,6.7958030669895075
All 4 Nothing (I'm So In Love),miércoles,tarde,44.597457627118644,6.7958030669895075
Cure,miércoles,tarde,44.597457627118644,6.7958030669895075
Summertime Sadness,miércoles,tarde,44.597457627118644,6.7958030669895075
Do I Wanna Know?,miércoles,tarde,44.597457627118644,6.7958030669895075
Daddy Issues,miércoles,tarde,44.597457627118644,6.7958030669895075
Bejeweled,miércoles,tarde,44.597457627118644,6.7958030669895075
If You See Her,miércoles,tarde,44.597457627118644,6.7958030669895075
Rolling in the Deep,miércoles,tarde,44.597457627118644,6.7958030669895075
Avalanche,miércoles,tarde,44.597457627118644,6.7958030669895075
Feelings,miércoles,tarde,44.597457627118644,6.7958030669895075
madhouse,miércoles,tarde,44.597457627118644,6.7958030669895075
Chocolate,miércoles,tarde,44.597457627118644,6.7958030669895075
Bolder Feelings,miércoles,tarde,44.597457627118644,6.7958030669895075
People You Know,miércoles,tarde,44.597457627118644,6.7958030669895075
I Wanna Be Yours,miércoles,tarde,44.597457627118644,6.7958030669895075
Are You Bored Yet? (feat. Clairo),miércoles,tarde,44.597457627118644,6.7958030669895075
A Toast and a Spirit,miércoles,tarde,44.597457627118644,6.7958030669895075
Under The Influence,miércoles,tarde,44.597457627118644,6.7958030669895075
Locked out of Heaven,miércoles,tarde,44.597457627118644,6.7958030669895075
Infinity,miércoles,tarde,44.597457627118644,6.7958030669895075
Lights - Sped Up Version,miércoles,tarde,44.597457627118644,6.7958030669895075
The One That Got Away,miércoles,tarde,44.597457627118644,6.7958030669895075
Lavender Haze,miércoles,tarde,44.597457627118644,6.7958030669895075
Lavender Haze,miércoles,tarde,44.597457627118644,6.7958030669895075
Running Up That Hill (A Deal With God),miércoles,tarde,44.597457627118644,6.7958030669895075
To Die For,miércoles,tarde,44.597457627118644,6.7958030669895075
MERCHO,miércoles,tarde,44.597457627118644,6.7958030669895075
MERCHO,miércoles,tarde,44.597457627118644,6.7958030669895075
BUENOS AIRES,miércoles,tarde,44.597457627118644,6.7958030669895075
BUENOS AIRES,miércoles,tarde,44.597457627118644,6.7958030669895075
Running Up That Hill (A Deal With God),miércoles,tarde,44.597457627118644,6.7958030669895075
En La Ciudad De La Furia - Remasterizado 2007,miércoles,tarde,44.597457627118644,6.7958030669895075
Mujerex,miércoles,tarde,44.597457627118644,6.7958030669895075
Applause,miércoles,tarde,44.597457627118644,6.7958030669895075
Marisola - Remix,miércoles,tarde,44.597457627118644,6.7958030669895075
Bella y Sensual,miércoles,tarde,44.597457627118644,6.7958030669895075
Superclásico,miércoles,tarde,44.597457627118644,6.7958030669895075
WACHA,miércoles,noche,33.79237288135593,5.149313962873285
Por Deporte,miércoles,noche,33.79237288135593,5.149313962873285
Lights - Sped Up Version,miércoles,noche,33.79237288135593,5.149313962873285
Alors on Danse Slowed,miércoles,noche,33.79237288135593,5.149313962873285
Mil Horas,miércoles,noche,33.79237288135593,5.149313962873285
Nos Siguen Pegando Abajo,miércoles,noche,33.79237288135593,5.149313962873285
Prende La Camara - Remix,miércoles,noche,33.79237288135593,5.149313962873285
Muñecas,miércoles,noche,33.79237288135593,5.149313962873285
La Bestia Pop,miércoles,noche,33.79237288135593,5.149313962873285
Everybody Wants To Rule The World,jueves,noche,35.309973045822105,4.2292171105730425
PUNTO G,jueves,noche,35.309973045822105,4.2292171105730425
sure thing (sped up),jueves,noche,35.309973045822105,4.2292171105730425
Rockstar,jueves,noche,35.309973045822105,4.2292171105730425
AUTOMÁTICO,jueves,noche,35.309973045822105,4.2292171105730425
Snap Out Of It,jueves,noche,35.309973045822105,4.2292171105730425
Loba,jueves,noche,35.309973045822105,4.2292171105730425
Trátame Suavemente - Remasterizado 2007,jueves,noche,35.309973045822105,4.2292171105730425
"Soldier, Poet, King",jueves,noche,35.309973045822105,4.2292171105730425
RON COLA,jueves,noche,35.309973045822105,4.2292171105730425
I Wanna Be Yours,jueves,noche,35.309973045822105,4.2292171105730425
La Bachata,jueves,noche,35.309973045822105,4.2292171105730425
Rockstar,jueves,noche,35.309973045822105,4.2292171105730425
Loba,jueves,noche,35.309973045822105,4.2292171105730425
Summertime Sadness,jueves,noche,35.309973045822105,4.2292171105730425
Summertime Sadness,jueves,noche,35.309973045822105,4.2292171105730425
MERCHO,jueves,noche,35.309973045822105,4.2292171105730425
BUENOS AIRES,jueves,noche,35.309973045822105,4.2292171105730425
Marisola - Remix,jueves,noche,35.309973045822105,4.2292171105730425
En La Ciudad De La Furia - Remasterizado 2007,jueves,noche,35.309973045822105,4.2292171105730425
Mujerex,jueves,noche,35.309973045822105,4.2292171105730425
Applause,jueves,noche,35.309973045822105,4.2292171105730425
Lavender Haze,jueves,mañana,36.118598382749326,4.326069410815173
Hurts Just Right,jueves,mañana,36.118598382749326,4.326069410815173
Heart Out,jueves,mañana,36.118598382749326,4.326069410815173
Heart Out,jueves,mañana,36.118598382749326,4.326069410815173
Heart Out,jueves,mañana,36.118598382749326,4.326069410815173
i'm yours sped up,jueves,mañana,36.118598382749326,4.326069410815173
Bolder Feelings,jueves,mañana,36.118598382749326,4.326069410815173
Bolder Feelings,jueves,mañana,36.118598382749326,4.326069410815173
Unholy (feat. Kim Petras),jueves,mañana,36.118598382749326,4.326069410815173
Maroon,jueves,mañana,36.118598382749326,4.326069410815173
Maroon,jueves,mañana,36.118598382749326,4.326069410815173
All 4 Nothing (I'm So In Love),jueves,mañana,36.118598382749326,4.326069410815173
All 4 Nothing (I'm So In Love),jueves,mañana,36.118598382749326,4.326069410815173
All 4 Nothing (I'm So In Love),jueves,mañana,36.118598382749326,4.326069410815173
Snap Out Of It,jueves,mañana,36.118598382749326,4.326069410815173
Snap Out Of It,jueves,mañana,36.118598382749326,4.326069410815173
Snap Out Of It,jueves,mañana,36.118598382749326,4.326069410815173
The One That Got Away,jueves,mañana,36.118598382749326,4.326069410815173
Too Good At Goodbyes,jueves,mañana,36.118598382749326,4.326069410815173
Too Good At Goodbyes,jueves,mañana,36.118598382749326,4.326069410815173
Too Good At Goodbyes,jueves,mañana,36.118598382749326,4.326069410815173
Why'd You Only Call Me When You're High?,jueves,mañana,36.118598382749326,4.326069410815173
Bejeweled,jueves,mañana,36.118598382749326,4.326069410815173
Bejeweled,jueves,mañana,36.118598382749326,4.326069410815173
Habits (Stay High),jueves,mañana,36.118598382749326,4.326069410815173
Habits (Stay High),jueves,mañana,36.118598382749326,4.326069410815173
Habits (Stay High),jueves,mañana,36.118598382749326,4.326069410815173
Lavender Haze,jueves,mañana,36.118598382749326,4.326069410815173
Lavender Haze,jueves,mañana,36.118598382749326,4.326069410815173
Lavender Haze,jueves,mañana,36.118598382749326,4.326069410815173
I Wanna Be Yours,jueves,mañana,36.118598382749326,4.326069410815173
Are You Bored Yet? (feat. Clairo),jueves,mañana,36.118598382749326,4.326069410815173
Are You Bored Yet? (feat. Clairo),jueves,mañana,36.118598382749326,4.326069410815173
Are You Bored Yet? (feat. Clairo),jueves,mañana,36.118598382749326,4.326069410815173
Running Up That Hill (A Deal With God),jueves,mañana,36.118598382749326,4.326069410815173
Hurts Just Right,jueves,mañana,36.118598382749326,4.326069410815173
Say It Right - Sped Up Remix,jueves,mañana,36.118598382749326,4.326069410815173
Say It Right - Sped Up Remix,jueves,mañana,36.118598382749326,4.326069410815173
Unholy (feat. Kim Petras),jueves,mañana,36.118598382749326,4.326069410815173
The One That Got Away,jueves,mañana,36.118598382749326,4.326069410815173
The One That Got Away,jueves,mañana,36.118598382749326,4.326069410815173
The One That Got Away,jueves,mañana,36.118598382749326,4.326069410815173
I Wanna Be Yours,jueves,mañana,36.118598382749326,4.326069410815173
Árabe,jueves,mañana,36.118598382749326,4.326069410815173
FERNET,jueves,mañana,36.118598382749326,4.326069410815173
Envolver,viernes,noche,29.724208375893767,4.697336561743342
FERNET,viernes,noche,29.724208375893767,4.697336561743342
Guaya Guaya,viernes,noche,29.724208375893767,4.697336561743342
L-Gante: RKT SESSIONS #1,viernes,noche,29.724208375893767,4.697336561743342
La Curiosidad,viernes,noche,29.724208375893767,4.697336561743342
Jeans,viernes,noche,29.724208375893767,4.697336561743342
Envolver,viernes,noche,29.724208375893767,4.697336561743342
Árabe,viernes,noche,29.724208375893767,4.697336561743342
The One That Got Away,viernes,noche,29.724208375893767,4.697336561743342
